china,1433783686
india,1366417754
united-states,329064917
indonesia,270625568
pakistan,216565318
brazil,211049527
nigeria,200963599
bangladesh,163046161
russia,145872256
mexico,127575529
japan,126860301
ethiopia,112078730
philippines,108116615
egypt,100388073
vietnam,96462106
dr-congo,86790567
germany,83517045
turkey,83429615
iran,82913906
thailand,69037513
united-kingdom,67530172
france,65129728
italy,60550075
south-africa,58558270
tanzania,58005463
myanmar,54045420
kenya,52573973
south-korea,51225308
colombia,50339443
spain,46736776
argentina,44780677
uganda,44269594
ukraine,43993638
algeria,43053054
sudan,42813238
iraq,39309783
afghanistan,38041754
poland,37887768
canada,37411047
morocco,36471769
saudi-arabia,34268528
uzbekistan,32981716
peru,32510453
malaysia,31949777
angola,31825295
mozambique,30366036
yemen,29161922
ghana,28833629
nepal,28608710
venezuela,28515829
madagascar,26969307
north-korea,25666161
ivory-coast,25716544
cameroon,25876380
australia,25203198
taiwan,23773876
niger,23310715
sri-lanka,21323733
burkina-faso,20321378
mali,19658031
romania,19364557
malawi,18628747
chile,18952038
kazakhstan,18551427
zambia,17861030
guatemala,17581472
ecuador,17373662
netherlands,17097130
syria,17070135
cambodia,16486542
senegal,16296364
chad,15946876
somalia,15442905
zimbabwe,14645468
guinea,12771246
rwanda,12626950
benin,11801151
tunisia,11694719
belgium,11539328
bolivia,11513100
cuba,11333483
haiti,11263770
south-sudan,11062113
burundi,10864245
dominican-republic,10738958
czech-republic,10689209
greece,10473455
portugal,10226187
jordan,10101694
azerbaijan,10047718
sweden,10036379
united-arab-emirates,9770529
honduras,9746117
hungary,9684679
belarus,9452411
tajikistan,9321018
austria,8955102
papua-new-guinea,8776109
serbia,8772235
switzerland,8591365
israel,8519377
togo,8082366
sierra-leone,7813215
hong-kong,7436154
laos,7169455
paraguay,7044636
bulgaria,7000119
lebanon,6855713
libya,6777452
nicaragua,6545502
el-salvador,6453553
kyrgyzstan,6415850
turkmenistan,5942089
singapore,5804337
denmark,5771876
finland,5532156
slovakia,5457013
congo,5380508
norway,5378857
costa-rica,5047561
palestine,4981420
oman,4974986
liberia,4937374
ireland,4882495
new-zealand,4783063
central-african-republic,4745185
mauritania,4525696
panama,4246439
kuwait,4207083
croatia,4130304
moldova,4043263
georgia,3996765
eritrea,3497117
uruguay,3461734
bosnia-and-herzegovina,3301000
mongolia,3225167
armenia,2957731
jamaica,2948279
puerto-rico,2933408
albania,2880917
qatar,2832067
lithuania,2759627
namibia,2494530
gambia,2347706
botswana,2303697
gabon,2172579
lesotho,2125268
north-macedonia,2083459
slovenia,2078654
guinea-bissau,1920922
latvia,1906743
bahrain,1641172
trinidad-and-tobago,1394973
equatorial-guinea,1355986
estonia,1325648
east-timor,1293119
mauritius,1198575
cyprus,1179551
eswatini,1148130
djibouti,973560
fiji,889953
réunion,888927
comoros,850886
guyana,782766
bhutan,763092
solomon-islands,669823
macau,640445
montenegro,627987
luxembourg,615729
western-sahara,582463
suriname,581372
cape-verde,549935
maldives,530953
guadeloupe,447905
malta,440372
brunei,433285
belize,390353
bahamas,389482
martinique,375554
iceland,339031
vanuatu,299882
barbados,287025
new-caledonia,282750
french-guiana,282731
french-polynesia,279287
mayotte,266150
são-tomé-and-príncipe,215056
samoa,197097
saint-lucia,182790
guernsey-and-jersey,172259
guam,167294
curaçao,163424
kiribati,117606
f.s.-micronesia,113815
grenada,112003
tonga,110940
saint-vincent-and-the-grenadines,110589
aruba,106314
u.s.-virgin-islands,104578
seychelles,97739
antigua-and-barbuda,97118
isle-of-man,84584
andorra,77142
dominica,71808
cayman-islands,64948
bermuda,62506
marshall-islands,58791
greenland,56672
northern-mariana-islands,56188
american-samoa,55312
saint-kitts-and-nevis,52823
faroe-islands,48678
sint-maarten,42388
monaco,38964
turks-and-caicos-islands,38191
liechtenstein,38019
san-marino,33860
gibraltar,33701
british-virgin-islands,30030
caribbean-netherlands,25979
palau,18008
cook-islands,17548
anguilla,14869
tuvalu,11646
wallis-and-futuna,11432
nauru,10756
"saint-helena,-ascension-and-tristan-da-cunha",6059
saint-pierre-and-miquelon,5822
montserrat,4989
falkland-islands,3377
niue,1615
tokelau,1340
vatican-city,799
world,7713468100
